epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
330,0.99857,70.61174,92.07866,1.15007,67.25000,90.25000
331,1.00275,70.62422,91.99126,1.09884,69.50000,91.66667
332,0.98985,71.03621,92.19102,1.08205,69.75000,91.50000
333,1.00212,70.67104,92.06305,1.08994,69.58334,91.75000
334,1.00492,70.56180,92.08178,1.07313,67.66667,91.66667
335,0.99832,70.55556,91.96629,1.03922,70.41667,91.91667
336,0.99405,70.63046,92.35644,1.09243,69.33334,90.91667
337,0.99134,70.88640,92.22223,1.08794,70.25000,91.41667
338,0.99213,70.70537,92.17853,1.12412,68.16667,91.33334
339,0.99230,70.64295,92.06617,1.16971,67.08334,89.91667
340,0.99290,70.71474,92.20038,1.07680,71.00000,91.33334
341,0.99217,70.82085,92.22223,1.08738,68.58334,91.25000
342,0.97712,71.13609,92.41261,1.11427,69.16667,90.66666
343,0.99310,70.83646,92.05057,1.07721,70.00000,91.41667
344,0.99460,70.89576,92.26904,1.14328,68.08334,90.16667
345,0.98390,71.11736,92.24095,1.09555,69.91667,91.58334
346,0.99189,70.51810,92.17229,1.12162,67.75000,90.50000
347,0.97344,71.39513,92.33771,1.13803,68.00000,91.41667
348,0.97361,71.59177,92.38140,1.06639,71.25000,91.91667
349,0.97616,71.43259,92.28152,1.05593,71.16667,91.25000
350,0.97922,71.30150,92.29089,1.09432,69.50000,90.58334
351,0.97550,71.32647,92.45631,1.08175,68.58334,91.66667
352,0.97716,71.05806,92.54682,1.07250,69.58334,92.16667
353,0.97810,71.11423,92.40949,1.06459,69.16667,91.91667
354,0.98180,71.01436,92.34707,1.10920,67.91667,91.41667
355,0.97183,71.11423,92.53434,1.12713,68.50000,90.25000
356,0.98197,71.34520,92.30962,1.09128,68.99999,91.91667
357,0.96846,71.01748,92.66230,1.13465,68.33334,90.41667
358,0.97723,71.42010,92.36580,1.03343,70.50000,92.83334
359,0.97506,71.42010,92.49376,1.07866,69.25000,92.25000
360,0.97247,71.36704,92.34083,1.05343,69.58334,92.50000
361,0.97537,71.14545,92.48128,1.05672,69.83334,92.33334
362,0.96718,71.55431,92.48128,1.08095,68.83334,91.24999
363,0.96997,71.37641,92.48440,1.06746,69.91667,91.41667
364,0.97313,71.41386,92.44070,1.04462,69.16667,91.91667
365,0.96622,71.31087,92.78403,1.04956,70.66667,91.66667
366,0.96797,71.63858,92.54682,1.06074,70.58334,90.50000
367,0.96431,71.56992,92.50313,1.07814,69.91667,91.50000
368,0.95991,71.50125,92.54682,1.14470,68.91667,91.33334
369,0.95105,72.09738,92.81836,1.06824,69.00000,91.66667
370,0.96072,71.90075,92.40325,1.10826,70.08334,90.91667
371,0.95748,71.77591,92.71536,1.05858,68.41666,92.08334
372,0.95035,72.03808,92.60612,1.06020,69.75000,91.66667
373,0.94986,72.07553,92.76530,1.07114,70.08334,91.75000
374,0.95444,71.81024,92.51249,1.10808,69.58334,90.91667
375,0.95072,71.92572,92.62173,1.06326,70.08334,91.25000
376,0.94937,71.82272,92.68103,1.10287,69.33334,91.83334
377,0.94694,72.06617,92.70599,1.08970,68.75000,92.41667
378,0.95610,71.91636,92.48128,1.02916,70.91667,91.75000
379,0.94281,72.40013,92.81524,1.08681,68.75000,91.41667
380,0.95468,71.65731,92.58115,1.07285,70.08334,90.83334
381,0.94969,72.04433,92.67166,1.05503,70.33334,91.33334
382,0.93593,72.49064,92.93384,1.03448,70.91667,92.08334
383,0.93685,72.28465,92.86829,1.16463,68.08334,90.16667
384,0.94189,72.30025,92.81524,1.07996,70.25000,90.41667
385,0.93893,72.44382,92.54370,1.13196,68.08334,91.25000
386,0.93994,72.31586,92.82772,1.05237,70.58334,92.00000
387,0.94218,72.17541,92.80275,1.05398,70.50000,91.75000
388,0.94294,72.48128,92.68103,1.06005,71.08334,92.16667
389,0.93142,72.61549,92.78403,1.06795,69.75000,91.66667
390,0.93997,72.35955,92.74033,1.07196,70.08334,90.41667
391,0.93209,72.32835,92.81524,1.04955,70.25000,91.33334
392,0.93646,72.45007,92.98689,1.03846,71.75000,91.75000
393,0.93665,72.65294,92.89639,1.12315,69.08334,90.33334
394,0.94090,72.39076,92.83708,1.12255,68.58334,89.83334
395,0.93279,72.46567,92.94632,1.07149,70.41667,91.75000
396,0.92901,72.56554,93.01186,1.12099,68.91667,91.25000
397,0.92709,72.58115,92.85893,1.14300,67.99999,90.66667
398,0.92557,72.49064,93.04308,1.12796,67.75000,90.83334
399,0.93761,72.38140,92.81524,1.03467,71.25000,92.33334
400,0.93002,72.58427,92.78715,1.08007,68.41667,91.16667
401,0.92424,72.56554,93.06493,1.04600,71.08334,92.08334
402,0.92276,72.78715,93.02435,1.04860,69.91667,91.41667
403,0.92282,72.94632,92.99938,1.03782,70.00000,92.16667
404,0.91965,72.79027,93.19913,1.11886,70.00000,90.50000
405,0.92030,72.77466,92.93384,1.08881,69.75000,91.75000
406,0.92447,72.64358,92.93696,1.02585,71.91667,91.58334
407,0.91290,72.98065,93.13359,1.02672,70.41667,91.83334
408,0.91836,73.03371,92.97753,1.08692,69.83334,90.75000
409,0.91853,72.84020,93.04932,1.03763,70.58334,91.83334
410,0.92092,72.98689,93.11486,1.08416,69.58334,91.41667
411,0.91665,72.91823,93.02435,1.05921,70.83334,91.66667
412,0.90648,73.46442,93.23346,1.08950,69.75000,91.08334
413,0.91480,73.11486,93.14295,1.03909,71.00000,92.08334
414,0.91101,72.97129,93.07117,1.08730,69.33334,91.41667
415,0.91520,72.89326,93.22098,1.06054,69.41667,91.91667
416,0.91338,73.18353,93.11486,1.09779,69.33334,90.66667
417,0.91447,73.28340,92.99938,1.07620,69.66667,90.83334
418,0.91507,72.83708,92.93384,1.01432,72.08334,91.66667
419,0.92160,72.71536,92.93072,1.01484,72.16667,91.66667
420,0.89473,73.12734,93.33958,1.05345,70.41667,91.25000
421,0.91135,73.05556,93.27404,1.07206,71.25000,91.16667
422,0.89863,73.42697,93.30524,1.00790,71.50000,91.75000
423,0.90598,73.40512,93.25843,1.11813,68.91667,89.66667
424,0.91162,73.04620,93.04932,1.05634,71.08333,91.41667
425,0.89954,73.19601,93.01498,1.06733,69.91667,91.50000
426,0.90134,73.19913,93.22722,1.04649,70.24999,92.00000
427,0.89904,73.37703,93.28028,1.04465,70.66667,92.58334
428,0.90868,72.85893,93.12422,1.04911,71.16667,91.25000
429,0.89292,73.55806,93.32397,1.06077,70.75000,91.25000
430,0.89907,73.62048,93.22722,1.04023,70.00000,91.08334
431,0.89936,73.38328,93.27091,1.01891,71.50000,92.16667
